0 	5.0159415e-11 	3.0267737e-14 	9.8188731e-14 	1.7107981e-13 	0.81632575 	8.8826372e-19 	290.06968 	1638243.6 	-0.093898113 	-0.22780928 	194.97422
0.0016582915 	1.1323248e-05 	5.8672389e-10 	3.1094058e-09 	5.2361997e-09 	0.80682453 	2.9626161e-13 	291.03577 	1629754.7 	0.19158457 	-0.70578355 	192.56412
0.0033165829 	0.00018637808 	2.1015332e-08 	1.3377187e-07 	2.2074379e-07 	0.79516633 	1.1188799e-11 	293.71612 	1628099.9 	1.9220566 	-1.7400437 	186.19427
0.0049748744 	0.00089737663 	1.2660972e-06 	3.6585631e-06 	6.647687e-06 	0.77688918 	3.1807603e-10 	312.33273 	1636842.4 	2.6146339 	-2.5886447 	172.4336
0.0066331658 	0.0017293223 	4.2351117e-05 	9.0553958e-05 	0.00016278008 	0.79030563 	3.8002807e-09 	417.25183 	1638913 	3.8555982 	-1.1426515 	191.25968
0.0082914573 	0.0038903831 	0.0003937928 	0.00079469108 	0.0012929487 	0.82380967 	2.4516559e-09 	584.71722 	1631256.5 	1.8601177 	0.072141443 	214.42371
0.0099497487 	0.0050731775 	0.0012308884 	0.0030467905 	0.0043615036 	0.85244862 	1.7664074e-08 	772.7346 	1632536.2 	3.708471 	-1.1433659 	226.46651
0.01160804 	0.0041467776 	0.0012043258 	0.0035598143 	0.0048520454 	0.89127395 	2.5870629e-07 	923.90809 	1633667.2 	4.9798632 	-1.0013571 	238.59105
0.013266332 	0.0032580096 	0.0015813703 	0.0062178218 	0.007785691 	0.95220572 	2.7615021e-06 	1241.4595 	1633723.4 	4.6457704 	-1.3889643 	255.58166
0.014924623 	0.0014901621 	0.002525805 	0.00959302 	0.012221135 	1.0234773 	6.5905871e-05 	1719.7302 	1633397.7 	3.8837722 	-1.2186269 	272.43693
0.016582915 	2.5903662e-05 	0.0025200482 	0.01382151 	0.0156762 	1.0638447 	0.00079229994 	2103.2792 	1632914.8 	2.203666 	-0.52644719 	276.75137
0.018241206 	0 	0.00035747181 	0.018029877 	0.01660053 	1.0881322 	0.0022995054 	2403.6713 	1633133.2 	-0.38423852 	-0.13528615 	265.49219
0.019899497 	3.184553e-16 	0.00013308257 	0.018825883 	0.017817535 	1.0864411 	0.0037681945 	2548.6967 	1633814 	-4.1460387 	0.49386509 	242.31092
0.021557789 	2.6352197e-15 	0.00019949343 	0.021532769 	0.021787657 	1.0567 	0.0048800639 	2603.9383 	1634828.9 	-6.5200818 	1.4632021 	215.26999
0.02321608 	1.2154315e-16 	0.00025574348 	0.025689587 	0.028759413 	1.001899 	0.0055988774 	2606.1622 	1635856.8 	-8.7524251 	0.61897553 	187.24811
0.024874372 	9.5980427e-17 	0.00027492046 	0.032503053 	0.04146567 	0.90879484 	0.0057437168 	2559.3686 	1635418.2 	-9.0282281 	0.087058763 	163.50533
0.026532663 	1.6810704e-16 	0.00026929272 	0.044691228 	0.062623215 	0.77736969 	0.0052882138 	2476.4601 	1635023.4 	-9.488384 	-0.96546157 	146.89498
0.028190955 	2.7019673e-16 	0.00025460306 	0.057678118 	0.084925445 	0.65497157 	0.0046793223 	2404.0462 	1635023.1 	-8.8813785 	-0.58815889 	137.49756
0.029849246 	3.0969534e-17 	0.0002408741 	0.068500793 	0.10366048 	0.55884377 	0.0041568752 	2350.3785 	1635120.7 	-7.1843419 	0.71017426 	132.67453
0.031507538 	2.984656e-18 	0.00022996867 	0.077323351 	0.11907657 	0.483013 	0.0037323082 	2310.0343 	1635250.8 	-5.6068121 	1.6623156 	130.21174
0.033165829 	5.8237052e-20 	0.00022190215 	0.086849218 	0.13517852 	0.40611866 	0.003306817 	2271.0756 	1635276.7 	-3.272555 	2.1803076 	129.93098
0.034824121 	1.2543148e-19 	0.00021730351 	0.094402218 	0.14783159 	0.34707213 	0.0029864139 	2242.0824 	1635280 	-1.6751722 	2.328476 	129.965
0.036482412 	2.9823692e-20 	0.00021525114 	0.10032553 	0.15785961 	0.30033229 	0.0027340814 	2219.8846 	1635303.9 	-0.47785321 	2.3778191 	131.12554
0.038140704 	0 	0.0002140128 	0.10469028 	0.16600642 	0.26314625 	0.0025352974 	2202.5104 	1635308 	0.086174648 	2.2172812 	131.03709
0.039798995 	0 	0.00021525796 	0.10801597 	0.17215065 	0.23468864 	0.0023886618 	2190.0728 	1635300.5 	0.84804016 	1.9808674 	132.12366
0.041457286 	0 	0.00021642136 	0.11070908 	0.17742557 	0.2108515 	0.0022594624 	2179.1409 	1635268.3 	0.96747863 	1.7350723 	132.21293
0.043115578 	0 	0.00021868012 	0.11273415 	0.18119377 	0.19324678 	0.0021662451 	2171.4861 	1635271.4 	1.1086631 	1.4901768 	133.27879
0.044773869 	0 	0.00022316885 	0.11519688 	0.18567269 	0.17292786 	0.0020597179 	2162.9388 	1635238.3 	0.9107141 	1.2260543 	133.93537
0.046432161 	0 	0.00022382218 	0.11620433 	0.18810901 	0.16180641 	0.0019976107 	2157.6765 	1635219.4 	0.82537842 	1.1065425 	133.93271
0.048090452 	0 	0.00022269454 	0.11656848 	0.18968923 	0.15452628 	0.0019535885 	2153.7132 	1635210.1 	0.79753872 	1.046135 	133.61011
0.049748744 	0 	0.00022636737 	0.11772946 	0.19205086 	0.14376291 	0.0018945305 	2149.1709 	1635188.6 	0.64756368 	0.90247631 	133.96123
0.051407035 	0 	0.00022998135 	0.11882741 	0.19424981 	0.13372511 	0.0018393347 	2144.9366 	1635170.4 	0.48063045 	0.75037937 	134.26973
0.053065327 	0 	0.00023113375 	0.119159 	0.19509174 	0.12964651 	0.0018152462 	2143.0142 	1635149.7 	0.4361064 	0.7038245 	134.49428
0.054723618 	0 	0.00023273173 	0.11955328 	0.19604573 	0.1251675 	0.0017896664 	2141.0107 	1635128.2 	0.37455856 	0.6370375 	134.54002
0.05638191 	0 	0.00023449158 	0.12007465 	0.19731611 	0.11943582 	0.0017577742 	2138.4445 	1635115.2 	0.30817438 	0.57381694 	134.46573
0.058040201 	0 	0.00023591492 	0.120466 	0.19825616 	0.1150748 	0.0017333667 	2136.4657 	1635103.1 	0.26287845 	0.52734583 	134.54517
0.059698492 	0 	0.00023759722 	0.12077224 	0.19895159 	0.11177976 	0.0017158983 	2135.115 	1635081.8 	0.22139521 	0.48370512 	134.66716
0.061356784 	0 	0.00023687809 	0.1207275 	0.19906552 	0.11108341 	0.0017148276 	2134.7192 	1635053.7 	0.14048385 	0.47643452 	134.65501
0.063015075 	0 	0.00023852844 	0.12115753 	0.20004306 	0.10654485 	0.001686539 	2132.3697 	1635038.9 	0.13164289 	0.41883517 	134.83088
0.064673367 	0 	0.00023992311 	0.12139764 	0.20059091 	0.10395763 	0.0016732811 	2131.3065 	1635021 	0.11616922 	0.40537602 	135.00665
0.066331658 	3.4598908e-20 	0.00024122571 	0.12160059 	0.20106667 	0.10170437 	0.0016629154 	2130.4634 	1635000.1 	0.088581881 	0.40010775 	135.12923
0.06798995 	1.4983606e-18 	0.00024228787 	0.12176115 	0.20144017 	0.099836673 	0.0016539774 	2129.6964 	1634977.4 	0.056562641 	0.37474823 	135.2596
0.069648241 	2.9489485e-18 	0.00024338379 	0.12191912 	0.20180501 	0.098024391 	0.001645516 	2128.9819 	1634955.1 	0.03167085 	0.35262759 	135.41485
0.071306533 	4.6137974e-18 	0.00024451646 	0.12205401 	0.20211588 	0.096506004 	0.0016395076 	2128.5007 	1634933.2 	0.013145889 	0.34264882 	135.57777
0.072964824 	5.7050249e-18 	0.00024551774 	0.12216908 	0.20238155 	0.095173917 	0.0016341344 	2128.0699 	1634911.7 	-0.011985409 	0.3310525 	135.71963
0.074623116 	6.3189472e-18 	0.00024635994 	0.12226271 	0.202596 	0.094047773 	0.0016290642 	2127.6719 	1634890.7 	-0.03796499 	0.31427887 	135.86199
0.076281407 	6.7621021e-18 	0.00024730072 	0.12235132 	0.20279866 	0.093007172 	0.0016251525 	2127.3805 	1634869.3 	-0.054681183 	0.30412511 	136.02872
0.077939698 	7.1289007e-18 	0.00024828576 	0.1224349 	0.20299058 	0.092034633 	0.0016221226 	2127.1634 	1634848.1 	-0.06882526 	0.29824532 	136.1986
0.07959799 	6.4934386e-18 	0.00024904455 	0.1224949 	0.20312729 	0.0912871 	0.0016196328 	2126.9922 	1634827.4 	-0.089017101 	0.28970648 	136.33732
0.081256281 	5.6681647e-18 	0.00024976499 	0.12255243 	0.20325693 	0.090564463 	0.0016170125 	2126.8133 	1634806.3 	-0.10730512 	0.28013064 	136.48314
0.082914573 	4.1482653e-18 	0.00025063932 	0.12261146 	0.20339102 	0.089860542 	0.001614696 	2126.7393 	1634785.4 	-0.11714564 	0.2755872 	136.66268
0.084572864 	2.8467101e-18 	0.00025146263 	0.12266685 	0.20351585 	0.0891917 	0.0016126404 	2126.6719 	1634764.6 	-0.12852734 	0.26976571 	136.834
0.086231156 	2.2108114e-18 	0.00025209677 	0.12271004 	0.20360903 	0.088638359 	0.0016112976 	2126.6122 	1634743.7 	-0.14264325 	0.25990698 	136.98802
0.087889447 	1.8292686e-18 	0.00025282405 	0.12275575 	0.20370793 	0.088079822 	0.0016096706 	2126.5939 	1634723.3 	-0.15447515 	0.25241032 	137.15947
0.089547739 	1.8919223e-18 	0.0002536854 	0.12280768 	0.20381756 	0.087505234 	0.0016074951 	2126.6218 	1634703.6 	-0.16082492 	0.24592521 	137.35533
0.09120603 	6.2825126e-19 	0.00025443248 	0.12272943 	0.20379103 	0.087364897 	0.0016121478 	2127.3297 	1634678.8 	-0.24721595 	0.34716869 	137.45727
0.092864322 	7.6023179e-19 	0.00025771903 	0.12302468 	0.20411125 	0.086176976 	0.0016103219 	2127.6958 	1634662.2 	-0.20756497 	0.22497772 	137.93504
0.094522613 	1.2667294e-19 	0.00025681656 	0.12281373 	0.20398065 	0.086191898 	0.001610019 	2127.7959 	1634636.5 	-0.29714792 	0.33033144 	137.96457
0.096180905 	2.7163049e-21 	0.00025710839 	0.12304176 	0.20420317 	0.085409453 	0.0016007288 	2126.8199 	1634634.7 	-0.17396622 	0.20131774 	138.38532
0.097839196 	0 	0.00025887885 	0.12286947 	0.20412555 	0.085194667 	0.001604895 	2128.043 	1634612.6 	-0.31417845 	0.30073031 	138.46384
0.099497487 	0 	0.00026338941 	0.12342658 	0.20456986 	0.084206331 	0.001608308 	2128.6277 	1634608.3 	-0.19702222 	0.10855708 	139.20314
0.10115578 	0 	0.00026103246 	0.12297413 	0.20427686 	0.084331356 	0.0016005562 	2128.2566 	1634583.7 	-0.29684833 	0.26457784 	139.04228
0.10281407 	0 	0.00026092266 	0.12324871 	0.20446126 	0.084066543 	0.0015994151 	2127.5913 	1634580.2 	-0.17146743 	0.16511586 	139.54245
0.10447236 	0 	0.00026412946 	0.12316192 	0.20446594 	0.083520736 	0.0016009479 	2128.8729 	1634557.2 	-0.26503203 	0.21002915 	139.74867
0.10613065 	0 	0.00026743303 	0.12367029 	0.20482416 	0.082986764 	0.0016067893 	2129.3916 	1634549.1 	-0.20073357 	0.077369336 	140.46949
0.10778894 	0 	0.00026486366 	0.12320942 	0.20452549 	0.08310309 	0.001598277 	2128.8345 	1634522.9 	-0.23996732 	0.19194421 	140.32576
0.10944724 	0 	0.00026445326 	0.12343873 	0.20466367 	0.083031321 	0.0015995894 	2128.3683 	1634516.6 	-0.16593201 	0.13135671 	140.7939
0.11110553 	0 	0.00026818466 	0.12349902 	0.20476135 	0.082376328 	0.0016011674 	2129.5318 	1634494.7 	-0.23460853 	0.11835977 	141.12149
0.11276382 	0 	0.00026966573 	0.12385318 	0.20500403 	0.082042857 	0.0016027476 	2129.5444 	1634481.7 	-0.20923096 	0.044100924 	141.70017
0.11442211 	0 	0.00026730244 	0.12345945 	0.20473207 	0.082288081 	0.0015986546 	2129.1456 	1634460.3 	-0.20447556 	0.11551359 	141.66034
0.1160804 	0 	0.00026511755 	0.12375092 	0.204896 	0.082422923 	0.0015966285 	2127.914 	1634456.5 	-0.1135576 	0.058537708 	142.15965
0.11773869 	0 	0.000265612 	0.12375593 	0.20490833 	0.082296695 	0.0015969125 	2128.0644 	1634438.3 	-0.12185833 	0.059082061 	142.36385
0.11939698 	0 	0.00026603055 	0.12377263 	0.20493285 	0.082144369 	0.0015964065 	2128.1286 	1634421 	-0.12256407 	0.059228608 	142.65456
0.12105528 	0 	0.00026641783 	0.12379536 	0.20496388 	0.081981247 	0.0015955501 	2128.1549 	1634404.2 	-0.11890171 	0.059543113 	142.99208
0.12271357 	0 	0.00027263317 	0.12329886 	0.20467045 	0.081395313 	0.0016012952 	2131.0011 	1634365.3 	-0.25977195 	0.092589268 	142.98231
0.12437186 	0 	0.00027092968 	0.12441617 	0.20546299 	0.080768594 	0.0015919939 	2128.4303 	1634377.2 	-0.18451836 	-0.068509489 	143.88457
0.12603015 	0 	0.00027115251 	0.12407842 	0.20523174 	0.080910115 	0.0015951853 	2129.1555 	1634368.5 	-0.16806024 	-0.033105417 	143.87477
0.12768844 	0 	0.00027087107 	0.12384797 	0.20507508 	0.080979713 	0.0015956609 	2129.4144 	1634359.2 	-0.14562506 	-0.010419863 	143.92609
0.12934673 	0 	0.0002659577 	0.1244157 	0.20547968 	0.080534582 	0.001571761 	2125.6067 	1634345.7 	-0.12620133 	-0.074954351 	144.55609
0.13100503 	0 	0.00026206651 	0.12485127 	0.20579094 	0.080182596 	0.0015527635 	2122.6169 	1634332.2 	-0.10722877 	-0.12553316 	145.11206
0.13266332 	0 	0.00026477107 	0.12443214 	0.20549852 	0.080433429 	0.0015654128 	2124.9088 	1634318.6 	-0.091589616 	-0.085460472 	145.18878
0.13432161 	0 	0.00026445319 	0.12426197 	0.20538451 	0.080498627 	0.0015645385 	2124.9553 	1634306.1 	-0.079202194 	-0.07175994 	145.34963
0.1359799 	0 	0.00025488879 	0.12484577 	0.20581088 	0.080004024 	0.0015224469 	2118.1589 	1634297 	-0.076626419 	-0.13781584 	145.76619
0.13763819 	0 	0.00025039585 	0.12507191 	0.20597784 	0.07977965 	0.0015022736 	2115.0549 	1634287.3 	-0.069512249 	-0.16815459 	146.09788
0.13929648 	0 	0.00025583969 	0.12459825 	0.20563723 	0.080083868 	0.0015250394 	2119.1841 	1634276.7 	-0.052650492 	-0.12837529 	146.26376
0.14095477 	7.0373614e-13 	0.00025729386 	0.12434182 	0.20545528 	0.080221109 	0.0015308403 	2120.4712 	1634266.8 	-0.03962205 	-0.11208713 	146.43461
0.14261307 	3.8095351e-12 	0.00024676858 	0.12473066 	0.20574584 	0.07985852 	0.0014856909 	2113.2105 	1634257.4 	-0.039434414 	-0.16653921 	146.62525
0.14427136 	1.0008097e-11 	0.00023833062 	0.12500989 	0.20595271 	0.079580168 	0.0014491138 	2107.4251 	1634251.3 	-0.038074342 	-0.21122059 	146.81116
0.14592965 	3.4242471e-11 	0.00023961722 	0.12476115 	0.20575486 	0.079709262 	0.0014523767 	2108.525 	1634261.5 	-0.033534722 	-0.20253631 	146.95226
0.14758794 	5.8476846e-11 	0.00024090383 	0.12451242 	0.20555701 	0.079838356 	0.0014556396 	2109.6248 	1634271.8 	-0.028995101 	-0.19385202 	147.09337
0.14924623 	8.271122e-11 	0.00024219043 	0.12426369 	0.20535916 	0.07996745 	0.0014589025 	2110.7247 	1634282 	-0.024455481 	-0.18516773 	147.23447
0.15090452 	1.0887589e-10 	0.00024166232 	0.12406478 	0.20519159 	0.080045818 	0.0014543545 	2110.6187 	1634293 	-0.021801843 	-0.16844393 	147.28184
0.15256281 	1.6330293e-10 	0.00023444097 	0.12398119 	0.20509048 	0.079978134 	0.0014188856 	2105.6716 	1634302.5 	-0.0038535995 	-0.16824972 	147.31745
0.15422111 	2.3123845e-10 	0.00022565907 	0.12388688 	0.2049718 	0.079921617 	0.0013760003 	2099.6491 	1634311.6 	0.020593486 	-0.16381978 	147.33128
0.1558794 	2.9762132e-10 	0.00021656519 	0.12379698 	0.20485403 	0.079860227 	0.0013316213 	2093.3467 	1634320.1 	0.041863704 	-0.16062456 	147.31682
0.15753769 	3.4599842e-10 	0.0002068906 	0.12369817 	0.20471396 	0.079803765 	0.0012834589 	2086.068 	1634327 	0.043301675 	-0.15136427 	147.1756
0.15919598 	3.9413008e-10 	0.00019717951 	0.123599 	0.2045736 	0.07974833 	0.0012351454 	2078.7648 	1634333.9 	0.044759109 	-0.14174841 	147.0332
0.16085427 	4.3749227e-10 	0.00018681029 	0.12348883 	0.2044153 	0.079687222 	0.0011826046 	2070.5072 	1634341.6 	0.039494374 	-0.13163826 	146.85081
0.16251256 	4.7147874e-10 	0.0001750106 	0.12335326 	0.20421594 	0.079612215 	0.0011207688 	2060.1605 	1634351.3 	0.019979401 	-0.12003514 	146.57709
0.16417085 	5.0070187e-10 	0.00016293709 	0.12322296 	0.20401876 	0.079539257 	0.0010577546 	2049.3343 	1634359.5 	0.0032063395 	-0.10808828 	146.29653
0.16582915 	4.6869753e-10 	0.00014810838 	0.12317838 	0.20387459 	0.079491923 	0.000984948 	2033.9728 	1634359.8 	0.024751501 	-0.09148438 	145.83305
0.16748744 	4.3669319e-10 	0.00013327968 	0.12313379 	0.20373041 	0.079444588 	0.00091214142 	2018.6113 	1634360.1 	0.046296663 	-0.07488048 	145.36957
0.16914573 	4.0511652e-10 	0.00011922804 	0.12295239 	0.20343134 	0.079307034 	0.00083484062 	2001.4995 	1634357.5 	0.062627116 	-0.081118937 	144.84206
0.17080402 	3.7569126e-10 	0.00010606248 	0.1226222 	0.20296517 	0.079073238 	0.00075285683 	1982.6317 	1634351.7 	0.071544567 	-0.11080249 	144.24945
0.17246231 	3.2500793e-10 	9.2937469e-05 	0.12245635 	0.20263579 	0.078794098 	0.00067765651 	1961.8928 	1634345.6 	0.080302495 	-0.14336659 	143.60441
0.1741206 	2.5116579e-10 	7.9765139e-05 	0.12243535 	0.20242691 	0.078465445 	0.00060745879 	1939.1435 	1634340.4 	0.086369649 	-0.18295204 	142.85176
0.17577889 	9.0274782e-11 	6.6255212e-05 	0.12180575 	0.20159339 	0.078380636 	0.00051922375 	1910.7719 	1634335.2 	0.083389889 	-0.10910869 	141.77168
